details,date,city,state,country,shape,summary,report_date,posted_date,month_count
https://nuforc.org/sighting/?id=164442,08/2021,Milton,ON,Canada,Fireball,Two bright orange balls of light blinking in and out of visibility at intermittent times over the span of an hour,08/26/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164459,08/2021,Littleton,MA,USA,Triangle,"Triangular shaped, low flying object outline by bright multi-colored lights",08/27/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164530,08/2021,Duck,OH,USA,Orb,"White orbs off Duck, NC",09/06/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164631,08/2021,Star Valley,AZ,USA,NA,MADAR Node 53,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164445,08/2021,Oakland,CA,USA,Circle,"White round object around airplane level in the sky jumped around in zig-zag pattern like a mouse cursor, hovered, and disappeared.",08/26/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164465,08/2021,Land O Lakes,FL,USA,Light,Objects right before line of thunderstorms,08/26/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164451,08/2021,NA,CO,USA,Cigar,"((HOAX)) I saw home world of, the little green men. They asked me to show them the location of Earth/my Homeworld.",08/28/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164638,08/2021,Cambridge,OH,USA,NA,MADAR Node 137,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164627,08/2021,Royal Palm Beach,FL,USA,NA,MADAR Node 76,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164463,08/2021,Granville,MA,USA,Light,LED LIGHTS IN CORN FIELD AND WOODS.. ((NUFORC Note: Source of report elects to remain totally anonymous. PD)),08/27/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164443,08/2021,Portsmouth,OH,USA,Formation,I just happen to scan the sky as I often do and saw 4 lights in a triangle formation moving from West to east. As they grained altitude,08/26/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164564,08/2021,Sandbridge/Virginia Beach,VA,USA,Circle,Bright red/orange circular object,09/10/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164438,08/2021,Tigard,OR,USA,Light,"Fast moving bright light seen near Portland, OR. ((NUFORC Note: Report from airline captain. PD))",08/26/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164436,08/2021,Los Angeles,CA,USA,Light,Ball of white light slowly traveling across the sky at a relatively low altitude,08/26/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164437,08/2021,Old Bridge,NJ,USA,Orb,I was sitting in my back yard when I saw this strange star that seemed to be moving in the sky. I got my phone and videotaped in a sou,08/26/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164439,08/2021,Dayton,OH,USA,NA,Add to extremely real reports and evidence UFO watching me and I have paranormal mouth I know of a planet were 2 moons and if your look,08/25/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164460,08/2021,Dayton,OH,USA,NA,Tmz and new York post and celebritys and you and authoritys knows about the supernatural test of a goddess I can do and part why UFO wa,08/27/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164633,08/2021,Goshen,KY,USA,NA,MADAR Node 182,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164650,08/2021,Salt Lake City,UT,USA,NA,MADAR Node 175,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164625,08/2021,Boise,ID,USA,NA,MADAR Node 111,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164412,08/2021,Tonopah,AZ,USA,Disk,"many disks/ lights seen through night detection, then an actual large dish object appears",08/25/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164632,08/2021,Lords Valley,PA,USA,NA,MADAR Node 44,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164478,08/2021,Hoffman Estates,IL,USA,Teardrop,Teardrop/tic-tac spotted with a greenish white tail as it vanished into thin air.,08/31/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164635,08/2021,Fayetteville,NC,USA,NA,MADAR Node 174,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164416,08/2021,Melcroft,PA,USA,Light,"Hello, Tonight around 9:20pm I was traveling on route 711 in westmoreland county, just north of Normalville in the region of melcroft.",08/24/2021,09/07/2021,287
https://nuforc.org/sighting/?id=175968,08/2021,Jeddah,NA,Saudi Arabia,Orb,Orange Orb,05/26/2023,07/10/2023,287
https://nuforc.org/sighting/?id=164630,08/2021,St. Louis,MO,USA,NA,MADAR Node 70,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164628,08/2021,Grand Junction,CO,USA,NA,MADAR Node 75,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164422,08/2021,Boonton,NJ,USA,Circle,Unexplained lights over New Jersey.,08/24/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164429,08/2021,Seattle,WA,USA,Orb,Saw two orbs while stargazing,08/23/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164428,08/2021,Glen Mills,PA,USA,Formation,Four bright yellow-orange lights (three of which were in triangle formation) hovering/suspended in air,08/24/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164687,08/2021,New York City (Bronx),NY,USA,Circle,"On August 23, 2021 at 23:49 I witnessed one single, circular, brilliantly glowing light cruising the night sky. It was very intensely g",10/02/2021,10/19/2021,287
https://nuforc.org/sighting/?id=166022,08/2021,Mansfield Township,NJ,USA,Disk,Saw it fade into cloud leaving hole in cloud,01/11/2022,03/04/2022,287
https://nuforc.org/sighting/?id=164415,08/2021,Tooele,UT,USA,Circle,Happened while smoking a cigarette at 2am.i could literally sense something in the sky above my house. I stared in the area I suspected,08/25/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164419,08/2021,St.clair,MO,USA,Light,I live in the country.The ridge I took the video of with the huge pulsing light had nothing behind it ..no town or anything .It was a,08/24/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164432,08/2021,Ft. Worth,TX,USA,Light,"Light passing by last night overhead. Soon as I flashed my flashlight on it,it reversed course at a high rate speed!",08/23/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164407,08/2021,Alameda,CA,USA,Oval,Oval shaped craft with orange lights around red lights in a cross shape,08/23/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164410,08/2021,Dallas,GA,USA,Triangle,3 bright flashing lights in triangle formation with a red light in the center,08/22/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164433,08/2021,Osgood,IN,USA,Light,Yellowish/orange Light seen by 3 people in South Eastern Indiana.,08/23/2021,09/07/2021,287
https://nuforc.org/sighting/?id=166194,08/2021,Chelmsford,Essex,United Kingdom,Circle,Light moving across sky,12/30/2021,03/04/2022,287
https://nuforc.org/sighting/?id=167774,08/2021,Laramie,WY,USA,Cigar,It looked like a window and door less propane tank in the sky,05/09/2022,05/31/2022,287
https://nuforc.org/sighting/?id=178444,08/2021,Chesapeake,VA,USA,Orb,"Flaming red orange orb floated about tree-top height through the neighborhood, became oblate and disappeared.",09/22/2023,10/28/2023,287
https://nuforc.org/sighting/?id=164408,08/2021,Greensboro,NC,USA,Circle,Cluster of potential UFOs,08/22/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164629,08/2021,Show Low,AZ,USA,NA,MADAR Node 74,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=175331,08/2021,Buffalo,NY,USA,Cube,"A bright, white holographic cube with wings emerged from a perforation in the sky",04/15/2023,05/19/2023,287
https://nuforc.org/sighting/?id=164466,08/2021,El Paso,TX,USA,Circle,1 ball turned into 2 balls.,08/30/2021,09/07/2021,287
https://nuforc.org/sighting/?id=170523,08/2021,Washington,CT,USA,Unknown,I saw these lights three times now in two different locations,07/18/2022,09/09/2022,287
https://nuforc.org/sighting/?id=173766,08/2021,Lorton,VA,USA,Oval,The light was visible to the west for 3-5 days. It pulsated but remained stationary.,01/06/2023,03/06/2023,287
https://nuforc.org/sighting/?id=166596,08/2021,Coral Springs,FL,USA,Circle,Circular object with changing lights as movement changes,02/06/2022,03/04/2022,287
https://nuforc.org/sighting/?id=168257,08/2021,Daytona Bch,FL,USA,Disk,Taking pictures on sunrise over the ocean and I noticed later in my photograph,05/19/2022,06/22/2022,287
https://nuforc.org/sighting/?id=165065,08/2021,Pine Valley,CA,USA,Circle,Circular craft/light moving like a tire,10/26/2021,11/15/2021,287
https://nuforc.org/sighting/?id=164473,08/2021,Myrtle Beach,SC,USA,Cigar,Green object hovers then rapidly changes elevation and direction.,09/01/2021,09/07/2021,287
https://nuforc.org/sighting/?id=172850,08/2021,NA,MO,USA,Light,At 1st I seen the bright light above my truck in the road,11/07/2022,12/22/2022,287
https://nuforc.org/sighting/?id=175296,08/2021,Sebastian,FL,USA,Orb,Moving orange orbs in sky above Indian River,04/18/2023,05/19/2023,287
https://nuforc.org/sighting/?id=164456,08/2021,Salem,MA,USA,Disk,"Salem, MA UFO sighting; by the power plant, in the same location as one before, 69 YEARS AGO!",08/28/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164603,08/2021,Mt. Vernon,IN,USA,NA,MADAR Node 119,09/13/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164402,08/2021,Sahuarita,AZ,USA,Oval,"Silver oval shape-changing object seen west of Sahuarita, Arizona in broad daylight",08/20/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164602,08/2021,Newburgh,IN,USA,NA,MADAR Node 142,09/13/2021,10/19/2021,287
https://nuforc.org/sighting/?id=167594,08/2021,Union,IL,USA,Rectangle,Beings on our property nightly coming over our house. Have proof.,04/24/2022,05/31/2022,287
https://nuforc.org/sighting/?id=175116,08/2021,Port Angeles,WA,USA,Disk,Stargazing with binoculars I saw a ship land on the mountain in front of my home,03/25/2023,04/09/2023,287
https://nuforc.org/sighting/?id=164399,08/2021,Dallas,TX,USA,Unknown,"Strange metallic, possibly triagular or pentagonal shaped, single object in sky above Dallas, TX on 8-19-21",08/20/2021,08/20/2021,287
https://nuforc.org/sighting/?id=164601,08/2021,Nanuet,NY,USA,NA,MADAR Node 180,09/13/2021,10/19/2021,287
https://nuforc.org/sighting/?id=178265,08/2021,Wells next the Sea,Norfolk,United Kingdom,Cylinder,brother in law likes to take photos of clouds and whilst doing this noticed an extremely fast moving object go,09/14/2023,10/28/2023,287
https://nuforc.org/sighting/?id=164607,08/2021,Marietta,GA,USA,NA,MADAR Node 90,09/13/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164398,08/2021,Mifflinburg,PA,USA,Triangle,Slow flying triangle craft with flashing lights on all three points,08/19/2021,08/20/2021,287
https://nuforc.org/sighting/?id=173115,08/2021,above nature protected area CHKO Křivoklátsko,Beroun District,Czech Republic,Other,A pillar/prism shaped pitch black object with protrusions seen from the plane.,11/19/2022,12/22/2022,287
https://nuforc.org/sighting/?id=164404,08/2021,Santa fe,NM,USA,Fireball,The night of August 19th 2021 around 3:00 in the morning I look towards the ski base Santa Fe New Mexico and I saw a ball of light in t,08/22/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164420,08/2021,"Cape Coral, Fl",MD,USA,Light,Lights appear and change color.,08/24/2021,09/07/2021,287
https://nuforc.org/sighting/?id=168252,08/2021,Libertyville,IL,USA,Unknown,I thought it was a drone,05/19/2022,06/22/2022,287
https://nuforc.org/sighting/?id=176802,08/2021,Tucson,AZ,USA,Circle,2 objects that hovered over the back of the hotel,07/16/2023,07/29/2023,287
https://nuforc.org/sighting/?id=177604,08/2021,Tucson,AZ,USA,Circle,2 objects that hovered over the back of the hotel,07/16/2023,09/10/2023,287
https://nuforc.org/sighting/?id=174134,08/2021,Oak Ridge,TN,USA,Triangle,"Large black triangle 2 red lights in front one white in rear, completely silent",01/26/2023,03/06/2023,287
https://nuforc.org/sighting/?id=164409,08/2021,Newark,NJ,USA,Sphere,It looked like a sphere surrounded by a fiery orange mist. Going North west. I spotted it over the Applebee’s restaurant.,08/22/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164385,08/2021,Lachute (Canada),QC,Canada,Circle,My friends girlfriend was first to see the object which at first looked like a fireball going from west to east but after 10-15 seconds,08/19/2021,08/20/2021,287
https://nuforc.org/sighting/?id=167342,08/2021,San Diego,CA,USA,Disk,Noticed bright light traveling at impossible speed and started to record,04/02/2022,04/22/2022,287
https://nuforc.org/sighting/?id=164388,08/2021,St. Louis,MO,USA,Fireball,Green-light ball with a tail looks like a shadow was falling under 45 degrees for a 15-20! Seconds and disappears Was only one and do,08/18/2021,08/20/2021,287
https://nuforc.org/sighting/?id=164392,08/2021,Barre,VT,USA,Triangle,Triangle shape with green and red blinking lights and one static white light hovering in the north sky over Barre VT before flying off,08/18/2021,08/20/2021,287
https://nuforc.org/sighting/?id=164400,08/2021,St. Pete Beach,FL,USA,Sphere,Lighted object above Gulf of Mexico seen from St. Pete Beach displayed impossible up and down maneuvers and speed,08/21/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164387,08/2021,Midland,TX,USA,Light,me and my friend driving down hwy349 its pooring rain to the point we can barley see in front of us. Traveling about 30 miles per hour,08/18/2021,08/20/2021,287
https://nuforc.org/sighting/?id=164393,08/2021,Glen Allen,VA,USA,Cigar,"4 white, silent torpedoes slowly moving eastward near Deep Run High School",08/18/2021,08/20/2021,287
https://nuforc.org/sighting/?id=164395,08/2021,Charlotte,NC,USA,Oval,Oval shaped objects flying northwest to southeast at impossibly fast speeds for the altitude. 2 more objects at high altitudes circled.,08/18/2021,08/20/2021,287
https://nuforc.org/sighting/?id=164606,08/2021,Valley City,ND,USA,NA,MADAR Node 93,09/13/2021,10/19/2021,287
https://nuforc.org/sighting/?id=172403,08/2021,McDonough,GA,USA,Sphere,We saw something like a sphere shape in the middle of other sphere shape objects circling it,10/23/2022,12/22/2022,287
https://nuforc.org/sighting/?id=164440,08/2021,Hollywood,FL,USA,Other,"Got it on video , ufo flying in speed unknown to human",08/25/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164608,08/2021,Oaklandon,IN,USA,NA,MADAR Node 87,09/13/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164367,08/2021,Kennett square,PA,USA,Light,"Color changing, circular glowing light spotted, turning on and off as it panned over the sky.",08/17/2021,08/20/2021,287
https://nuforc.org/sighting/?id=173495,08/2021,Pittsburgh,PA,USA,Circle,"Hovered at 15 ft , underside had dozens of red lights surrounded by white lights",12/20/2022,12/22/2022,287
https://nuforc.org/sighting/?id=164381,08/2021,Durham,NC,USA,Fireball,Three amber orbs floating over downtown Durham,08/18/2021,08/20/2021,287
https://nuforc.org/sighting/?id=164609,08/2021,Deep River (Canada),ON,Canada,NA,MADAR Node 59,09/13/2021,10/19/2021,287
https://nuforc.org/sighting/?id=166025,08/2021,Antioch,CA,USA,Rectangle,Huge dark craft (iikely 3 football fields),01/11/2022,03/04/2022,287
https://nuforc.org/sighting/?id=164370,08/2021,Camden,AR,USA,Unknown,A brightly lit UFO flitted high in the sky in rural south central AR.,08/17/2021,08/20/2021,287
https://nuforc.org/sighting/?id=164372,08/2021,Vancouver,WA,USA,NA,Bright flash lit up the sky over the Portland area about 3 times,08/17/2021,08/20/2021,287
https://nuforc.org/sighting/?id=164378,08/2021,Mason,NH,USA,Light,"Fast moving (over 30 miles in 10 minutes), sharp 90 degree turns, solid light with no flashes.",08/17/2021,08/20/2021,287
